Name,Review Count,Ratings,Bike Station Id,Category
Maharaja Restaurant,0,4.0,79,Restaurant
Darul Kabab Halal Cuisine,0,4.0,79,Restaurant
Shine Square Pub,0,4.0,79,Restaurant
Pj Ryans,0,4.0,79,Restaurant
The Black Sheep Restaurant At The Kendall Hotel,0,4.0,80,Restaurant
Clover,0,4.0,80,Restaurant
Mitei,0,4.0,80,Restaurant
Chipotle Mexican Grill,0,4.0,80,Restaurant
Catalyst Restaurant,0,4.0,80,Restaurant
THE MUDDY CHARLES PUB AT MIT,0,4.0,80,Restaurant
Mex Taqueria And Bar,0,4.0,80,Restaurant
Commonwealth Bay,0,4.0,80,Restaurant
Za Restaurant,0,4.0,80,Restaurant
Mamaleh's,0,4.0,80,Restaurant
Amelia's Trattoria,0,4.0,80,Restaurant
Bon Me,0,4.0,80,Restaurant
Commonwealth,0,4.0,80,Restaurant
The Bar By The Elevator,0,4.0,80,Restaurant
Cambridge Brewing Company,0,4.0,80,Restaurant
Kendall Kitchen,0,4.0,80,Restaurant
Tatte Bakery And Cafe,0,4.0,80,Restaurant
Aceituna Cafe,0,4.0,80,Restaurant
Fuji At Kendall,0,4.0,80,Restaurant
Glass House,0,4.0,80,Restaurant
Plant Pub,0,4.0,80,Restaurant
Oath Pizza,0,4.0,80,Restaurant
Flour Bakery + Cafe,0,4.0,80,Restaurant
Flour Bakery,0,4.0,80,Restaurant
Mae,0,4.0,80,Restaurant
Royal East Restaurant,0,4.0,80,Restaurant
Cloud And Spirits,0,4.0,80,Restaurant
Izzy's Restaurant And Sub Shop,0,4.0,80,Restaurant
Chicago Pizza,0,4.0,80,Restaurant
Neo Scientific,0,4.0,80,Restaurant
Naco Taco,0,4.0,80,Restaurant
Aramark Corporation,0,4.0,80,Restaurant
Darwin's,0,4.0,80,Restaurant
Papa Gino's,0,4.0,80,Restaurant
Miracle Of Science Bar And Grill,0,4.0,80,Restaurant
Lord Hobo,0,4.0,80,Restaurant
Stoked Pizza Company-Cambridge,0,4.0,81,Restaurant
Postdoc Ventures,0,4.0,81,Restaurant
Honeycomb Creamery,0,4.0,81,Restaurant
Armando's Pizza And Subs,0,4.0,81,Restaurant
Harkness Cafe,0,4.0,81,Restaurant
Poke City,0,4.0,81,Restaurant
Baraka Cafe,0,4.0,81,Restaurant
Pnt*Simons Cafe Shop,0,4.0,81,Restaurant
Dear Annie,0,4.0,81,Restaurant
Darwin's,0,4.0,81,Restaurant
L.A. Burdick Chocolate,0,4.0,81,Restaurant
Half-Shell,0,4.0,81,Restaurant
Lizzy's Homemade Ice Cream,0,4.0,81,Restaurant
Harvest,0,4.0,81,Restaurant
Source Cambridge,0,4.0,81,Restaurant
Club Passim,0,4.0,81,Restaurant
Northwest Science Building,0,4.0,81,Restaurant
The Sinclair,0,4.0,81,Restaurant
Bagelsaurus,0,4.0,81,Restaurant
Harvard Square Theatre,0,4.0,81,Restaurant
Cest Bon,0,4.0,81,Restaurant
The Little Crepe Cafe,0,4.0,81,Restaurant
Flour Bakery + Cafe,0,4.0,81,Restaurant
Au Bon Pain,0,4.0,81,Restaurant
Otto Pizza,0,4.0,81,Restaurant
Coop Cafe,0,4.0,81,Restaurant
Felipe's Mexican Taqueria,0,4.0,81,Restaurant
Lobsta Love,0,4.0,81,Restaurant
Wok On Wheels,0,4.0,81,Restaurant
L C,0,4.0,81,Restaurant
Regattabar,0,4.0,81,Restaurant
Island Creek Oyster,0,4.0,81,Restaurant
Charlie's Kitchen,0,4.0,81,Restaurant
Henrietta's Table,0,4.0,81,Restaurant
Queens Head Pub,0,4.0,81,Restaurant
Whitney's Cafe,0,4.0,81,Restaurant
Sapporo Ramen,0,4.0,81,Restaurant
Grendel's Den,0,4.0,81,Restaurant
Chocho's,0,4.0,81,Restaurant
Shake Shack,0,4.0,81,Restaurant
Tasty Burger,0,4.0,81,Restaurant
Tanjore,0,4.0,81,Restaurant
Taqueria,0,4.0,82,Restaurant
CAFE SPICE MIT,0,4.0,82,Restaurant
Boathouse Grill,0,4.0,82,Restaurant
About Scullers Jazz Club's Green Room,0,4.0,82,Restaurant
Dimitrios Cuisine,0,4.0,82,Restaurant
Stefani Pizzeria,0,4.0,82,Restaurant
Elstar Therapeutics,0,4.0,82,Restaurant
Coast Cafe,0,4.0,82,Restaurant
Life Alive,0,4.0,82,Restaurant
Raising Cane's Chicken Fingers,0,4.0,82,Restaurant
Sunset Cantina,0,4.0,82,Restaurant
Chipotle Mexican Grill,0,4.0,82,Restaurant
Paradise Rock Club,0,4.0,82,Restaurant
Blaze Pizza,0,4.0,82,Restaurant
Otto,0,4.0,82,Restaurant
Boston Pizza And Grill,0,4.0,82,Restaurant
Pallysadoe,0,4.0,82,Restaurant
Thai Dish Authentic Cuisine,0,4.0,82,Restaurant
Rhett's,0,4.0,82,Restaurant
Western Front,0,4.0,82,Restaurant
Panda Express,0,4.0,82,Restaurant
Victoria Seafood Restaurant,0,4.0,82,Restaurant
T Anthony's Restaurant,0,4.0,82,Restaurant
El Jefes Taqueria,0,4.0,82,Restaurant
Basho,0,4.0,82,Restaurant
Pho Viet,0,4.0,82,Restaurant
Kayuga,0,4.0,82,Restaurant
Love Art Udon,0,4.0,82,Restaurant
Pita Pit,0,4.0,82,Restaurant
Taqueria El Barrio,0,4.0,82,Restaurant
Xiangs Hunan Kitchen,0,4.0,82,Restaurant
Beantown Taqueria,0,4.0,82,Restaurant
Pai Kin Kao,0,4.0,82,Restaurant
Baraka Cafe,0,4.0,82,Restaurant
Flour Bakery And Cafe,0,4.0,83,Restaurant
Anoush Ella,0,4.0,83,Restaurant
Jaho Cafe Roaster And Wine Bar,0,4.0,83,Restaurant
El Centro,0,4.0,83,Restaurant
Seiyo,0,4.0,83,Restaurant
Laz All Day Breakfast And Pizzeria,0,4.0,83,Restaurant
Estragon,0,4.0,83,Restaurant
Fo Mu South End,0,4.0,83,Restaurant
Boston Chops South End,0,4.0,83,Restaurant
South End Buttery,0,4.0,83,Restaurant
Atlntico,0,4.0,83,Restaurant
Kava Neo-Taverna,0,4.0,83,Restaurant
Wine Emporium - Tremont Street,0,4.0,83,Restaurant
Aquitaine Dedham,0,4.0,83,Restaurant
Burro Bar South End,0,4.0,83,Restaurant
MIDA BOSTON,0,4.0,83,Restaurant
Little Panda South End,0,4.0,83,Restaurant
Cafef Nero,0,4.0,83,Restaurant
House Of Siam,0,4.0,83,Restaurant
Cafe Madeleine,0,4.0,83,Restaurant
Chilacates Mexican Street Food,0,4.0,83,Restaurant
Petit Robert Bistro,0,4.0,83,Restaurant
Bandg Oysters,0,4.0,83,Restaurant
Franklin Cafe,0,4.0,83,Restaurant
Banyan Bar And Refuge,0,4.0,83,Restaurant
Render Cafe,0,4.0,83,Restaurant
Anchovies,0,4.0,83,Restaurant
Doa Habana,0,4.0,83,Restaurant
SRV,0,4.0,83,Restaurant
The Beehive,0,4.0,83,Restaurant
South End Formaggio,0,4.0,83,Restaurant
New York Pizza - South End,0,4.0,83,Restaurant
Charlie's Sandwich Shoppe,0,4.0,83,Restaurant
Darryl's Corner Bar And Kitchen,0,4.0,83,Restaurant
Wally's Cafe,0,4.0,83,Restaurant
Coppa,0,4.0,83,Restaurant
Picco Pizza And Ice Cream,0,4.0,83,Restaurant
Pita,0,4.0,83,Restaurant
Cathedral Station,0,4.0,83,Restaurant
Slades Bar And Grill,0,4.0,83,Restaurant
Mc Donald's,0,4.0,83,Restaurant
Cosmica,0,4.0,83,Restaurant
Oishii Boston,0,4.0,83,Restaurant
Mc Donald's,0,4.0,84,Restaurant
Cornwall's,0,4.0,84,Restaurant
Foundation Room,0,4.0,84,Restaurant
Bleacher Bar,0,4.0,84,Restaurant
Avalon,0,4.0,84,Restaurant
House Of Blues Boston Restaurant And Bar,0,4.0,84,Restaurant
Game On,0,4.0,84,Restaurant
The Lansdowne Pub,0,4.0,84,Restaurant
Plantpub,0,4.0,84,Restaurant
Fenway Johnnie's,0,4.0,84,Restaurant
Noodle St,0,4.0,84,Restaurant
Hojoko,0,4.0,84,Restaurant
Blaze Pizza,0,4.0,84,Restaurant
Yard House,0,4.0,84,Restaurant
Citizen Public House,0,4.0,84,Restaurant
Sweetgreen,0,4.0,84,Restaurant
Saloniki Greek,0,4.0,84,Restaurant
Chipotle Mexican Grill,0,4.0,84,Restaurant
Tatte Bakery And Cafe,0,4.0,84,Restaurant
Fiouna's Persian Fusion Cuisine,0,4.0,84,Restaurant
Rod-Dee Thai Cuisine Ii Fenway,0,4.0,84,Restaurant
Veritas Lounge,0,4.0,84,Restaurant
Taqueria El Barrio,0,4.0,84,Restaurant
Sweet Cheeks,0,4.0,84,Restaurant
Center For Health And The Global Environment,0,4.0,84,Restaurant
Thornton's Fenway Grill,0,4.0,84,Restaurant
Cornish Pasty,0,4.0,84,Restaurant
The Corner Tavern,0,4.0,84,Restaurant
Deuxave,0,4.0,84,Restaurant
Shahs Halal,0,4.0,84,Restaurant
Uni,0,4.0,84,Restaurant
The Bebop,0,4.0,84,Restaurant
Cafe Landwer,0,4.0,84,Restaurant
Domino's Pizza,0,4.0,84,Restaurant
Boloco,0,4.0,84,Restaurant
Sol Azteca Boston,0,4.0,84,Restaurant
Renala's Greek Kitchen,0,4.0,84,Restaurant
Clover Food Lab,0,4.0,84,Restaurant
Cappy's Pizza,0,4.0,84,Restaurant
Love Art Sushi,0,4.0,84,Restaurant
Nud Pob Thai Cuisine,0,4.0,84,Restaurant
GYU-KAKU BBQ,0,4.0,84,Restaurant
Taberna De Haro,0,4.0,84,Restaurant
Morton's The Steakhouse,0,4.0,85,Restaurant
Tamo,0,4.0,85,Restaurant
Eddie Merlot's,0,4.0,85,Restaurant
Rosa Mexicano,0,4.0,85,Restaurant
Spirit Cruises,0,4.0,85,Restaurant
75 On Liberty Wharf,0,4.0,85,Restaurant
Boston Chowda Co.,0,4.0,85,Restaurant
Coquette,0,4.0,85,Restaurant
Capiz Lounge,0,4.0,85,Restaurant
Del Frisco's Double Eagle Steakhouse,0,4.0,85,Restaurant
Tony Cs Sports Bar And Grill,0,4.0,85,Restaurant
Daily Catch Restaurant,0,4.0,85,Restaurant
M.J. O'Connor's,0,4.0,85,Restaurant
J. Pace And Son,0,4.0,85,Restaurant
Legal Harborside,0,4.0,85,Restaurant
Fargo's Deli Of Course,0,4.0,85,Restaurant
Honeygrow,0,4.0,85,Restaurant
Jimmy John's,0,4.0,85,Restaurant
Pink Taco,0,4.0,85,Restaurant
Better Bagels,0,4.0,85,Restaurant
Dig,0,4.0,85,Restaurant
Shake Shack,0,4.0,85,Restaurant
Cafef Nero,0,4.0,85,Restaurant
Empire,0,4.0,85,Restaurant
John Nagle Co.,0,4.0,85,Restaurant
Lucky's Lounge,0,4.0,85,Restaurant
Harpoon Brewery,0,4.0,85,Restaurant
Sportello,0,4.0,85,Restaurant
Deck 12,0,4.0,85,Restaurant
Frank Anthony's Gourmet Market,0,4.0,85,Restaurant
Serafina Seaport,0,4.0,85,Restaurant
Pastoral,0,4.0,85,Restaurant
Tuscan Kitchen Seaport,0,4.0,85,Restaurant
Kings Dining And Entertainment,0,4.0,85,Restaurant
Flour Bakery And Cafe,0,4.0,85,Restaurant
Flight Club Darts Boston,0,4.0,85,Restaurant
Davios Northern Italia,0,4.0,85,Restaurant
THE SMOKE SHOP BBQ - SEAPORT,0,4.0,85,Restaurant
Mission Bar And Grill,0,4.0,86,Restaurant
Flann O'Brien's,0,4.0,86,Restaurant
TGI FRIDAY's,0,4.0,86,Restaurant
The Puddingstone Tavern,0,4.0,86,Restaurant
Tremont House Of Pizza,0,4.0,86,Restaurant
Montecristo Mexican Grill,0,4.0,86,Restaurant
Mass College Of Art - The Dining Commons,0,4.0,86,Restaurant
Boba Me,0,4.0,86,Restaurant
Beantown Burrito,0,4.0,86,Restaurant
Red Barn Cafe Roasters,0,4.0,86,Restaurant
Bourbon Street Cafe,0,4.0,86,Restaurant
Crispy Dough Pizzeria,0,4.0,86,Restaurant
Dragon Bowl,0,4.0,86,Restaurant
Chinese Food Truck,0,4.0,86,Restaurant
Subway,0,4.0,86,Restaurant
Sbarross,0,4.0,86,Restaurant
Chilacates,0,4.0,86,Restaurant
Pokeworks,0,4.0,86,Restaurant
Sweetgreen,0,4.0,86,Restaurant
Clover,0,4.0,86,Restaurant
Nachlo,0,4.0,86,Restaurant
Joseph's Sub Shop And Pizza,0,4.0,86,Restaurant
Wok N Talk Boston,0,4.0,86,Restaurant
Butterfly Cafe,0,4.0,86,Restaurant
Domino's Pizza,0,4.0,86,Restaurant
Punch Bowl,0,4.0,86,Restaurant
Anshur Restaurant,0,4.0,86,Restaurant
Garden Cafeteria,0,4.0,86,Restaurant
Hidyan Mediterranean Grill,0,4.0,86,Restaurant
Zuma Tex-Mex,0,4.0,87,Restaurant
Flatbread Company Brighton,0,4.0,87,Restaurant
Brighton House Of Pizza,0,4.0,87,Restaurant
Kohi Cafe,0,4.0,87,Restaurant
Irish Village,0,4.0,87,Restaurant
Mc Donald's,0,4.0,87,Restaurant
Big Daddys Pizza And Sub Shop,0,4.0,87,Restaurant
KFC,0,4.0,87,Restaurant
Bickford's Family Restaurant,0,4.0,87,Restaurant
Klean Plate,0,4.0,87,Restaurant
Espresso Express Cafe,0,4.0,87,Restaurant
La Befana Pizzeria,0,4.0,87,Restaurant
Legal Sea Foods,0,4.0,87,Restaurant
Twin Donuts,0,4.0,87,Restaurant
Tea Moji,0,4.0,87,Restaurant
The Model Cafe,0,4.0,87,Restaurant
Grasshopper,0,4.0,87,Restaurant
Engine 41,0,4.0,87,Restaurant
IHOP,0,4.0,87,Restaurant
Premium Alternative Ice Cream + Cafe,0,4.0,87,Restaurant
Perillas,0,4.0,87,Restaurant
Dash Cafe,0,4.0,87,Restaurant
Taqueria El Carrizal,0,4.0,87,Restaurant
Eddie Scheer's Tuesday Night All Stars,0,4.0,87,Restaurant
The Corrib Pub And Restaurant,0,4.0,87,Restaurant
Condesa Restaurante And Tequila Bar,0,4.0,87,Restaurant
Domino's Pizza,0,4.0,87,Restaurant
Shake Shack,0,4.0,88,Restaurant
Harbor Lounge,0,4.0,88,Restaurant
Cheese Meet Wine,0,4.0,88,Restaurant
Encore Cantina,0,4.0,88,Restaurant
Center Bar,0,4.0,88,Restaurant
The Poker Grill,0,4.0,88,Restaurant
Mike's Pastry,0,4.0,88,Restaurant
Sweetgreen,0,4.0,88,Restaurant
SMOKE SHOP BBQ,0,4.0,88,Restaurant
Arow Express,0,4.0,88,Restaurant
Frank And Nick,0,4.0,88,Restaurant
Ruth's Chris Steak House,0,4.0,88,Restaurant
Midi Ci The Neapolitan Pizza Company,0,4.0,88,Restaurant
Unidine,0,4.0,88,Restaurant
Pronto At Assembl,0,4.0,88,Restaurant
Whichwich - Assembly Row,0,4.0,88,Restaurant
CLOVER FOOD LAB ROW,0,4.0,88,Restaurant
Which Wich,0,4.0,88,Restaurant
Paul,0,4.0,88,Restaurant
J.P. Licks,0,4.0,88,Restaurant
Ernesto's Pizza,0,4.0,88,Restaurant
Tony C's Sports Bar And Grill,0,4.0,88,Restaurant
Pizza Hut,0,4.0,88,Restaurant
Lucky Strike,0,4.0,88,Restaurant
River Bar,0,4.0,88,Restaurant
Union Square Donuts,0,4.0,88,Restaurant
Charlestown Cafe And Restaurant,0,4.0,88,Restaurant
Outback Steakhouse,0,4.0,88,Restaurant
Sapori Di Napoli,0,4.0,88,Restaurant
Lilly's Fresh Pasta,0,4.0,88,Restaurant
Papagayo,0,4.0,88,Restaurant
Legal On The Mystic,0,4.0,88,Restaurant
Fortune Garden,0,4.0,88,Restaurant
Texas Roadhouse,0,4.0,88,Restaurant
Atrium Snack Bar,0,4.0,88,Restaurant
Mike's Roast Beef,0,4.0,88,Restaurant
May's Fusion And Cuisine,0,4.0,89,Restaurant
The Glenville Stops,0,4.0,89,Restaurant
Natalie's Pizza And Subs,0,4.0,89,Restaurant
Brighton Cafe,0,4.0,89,Restaurant
Hopewell Bar And Ki,0,4.0,89,Restaurant
KFC,0,4.0,89,Restaurant
Twin Donuts,0,4.0,89,Restaurant
La Befana Pizzeria,0,4.0,89,Restaurant
Taqueria El Carrizal,0,4.0,89,Restaurant
Engine 41,0,4.0,89,Restaurant
Premium Alternative Ice Cream + Cafe,0,4.0,89,Restaurant
Burger King,0,4.0,89,Restaurant
Silhouette Lounge,0,4.0,89,Restaurant
Pavement Cafehouse,0,4.0,89,Restaurant
Oppa Sushi,0,4.0,89,Restaurant
Froyo World,0,4.0,89,Restaurant
Union,0,4.0,89,Restaurant
Iron Kitchen,0,4.0,89,Restaurant
Fish Market Sushi Bar,0,4.0,89,Restaurant
Chic Chick,0,4.0,89,Restaurant
Dumpling Kingdom,0,4.0,89,Restaurant
Garlic 'N Lemons,0,4.0,89,Restaurant
Mandarin,0,4.0,89,Restaurant
Ya Lai Xi Corporation,0,4.0,89,Restaurant
Dash Cafe,0,4.0,89,Restaurant
Tavern In The Square,0,4.0,89,Restaurant
Bazaar,0,4.0,89,Restaurant
Domino's Pizza,0,4.0,89,Restaurant
Happy Lamb Allston,0,4.0,89,Restaurant
Myung Dong 1St Ave,0,4.0,89,Restaurant
Shan A Punjab,0,4.0,89,Restaurant
Carlo's Cucina Italiana,0,4.0,89,Restaurant
Sheesha Lounge,0,4.0,89,Restaurant
Kaju Tofu House,0,4.0,89,Restaurant
"Bonchon Chicken - Allston, Ma",0,4.0,89,Restaurant
Next Door Cafe,0,4.0,89,Restaurant
Asia Wok,0,4.0,89,Restaurant
Spike's Junkyard Dogs,0,4.0,89,Restaurant
The Draft Bar And Grill,0,4.0,89,Restaurant
Brighton Bodega,0,4.0,89,Restaurant
Ashmont Grill,0,4.0,90,Restaurant
Ripple Cafe,0,4.0,90,Restaurant
Tavolo Ristorante,0,4.0,90,Restaurant
Bambara,0,4.0,90,Restaurant
Dimitrio's Pizza And Wings,0,4.0,90,Restaurant
Rosario Grocery,0,4.0,90,Restaurant
Charlie's House Of Pizza,0,4.0,90,Restaurant
Zia Gianna,0,4.0,90,Restaurant
Dumpling Cafe,0,4.0,90,Restaurant
Penang,0,4.0,90,Restaurant
Irie Jamaican Style Restaurant,0,4.0,90,Restaurant
Stefano Sub And Pizza,0,4.0,90,Restaurant
Greenhills Irish Bakery,0,4.0,90,Restaurant
The Industry- Ma,0,4.0,90,Restaurant
Greenhills Bakery,0,4.0,90,Restaurant
Eire Pub,0,4.0,90,Restaurant
Adams Corner Cafe,0,4.0,90,Restaurant
Windy City Pizza,0,4.0,90,Restaurant
Lynch's Deli,0,4.0,90,Restaurant
Mc Donald's,0,4.0,90,Restaurant
Taste Of Eden Ja-American Restaurant,0,4.0,90,Restaurant
Popeye's Louisiana Kitchen,0,4.0,90,Restaurant
Scotts Restaurant,0,4.0,90,Restaurant
Legal Seafoods,0,4.0,90,Restaurant
Oriental House Restaurant,0,4.0,90,Restaurant
K And J's Big A** Table,0,4.0,90,Restaurant
Kim's Fish Market,0,4.0,90,Restaurant
Gustazo Cuban Kitchen And Bar,0,4.0,91,Restaurant
Shine Square Pub,0,4.0,91,Restaurant
Darul Kabab,0,4.0,91,Restaurant
Maharaja Restaurant,0,4.0,91,Restaurant
Sugar And Spice Thai Restaurant,0,4.0,91,Restaurant
Posto - Somervill,0,4.0,91,Restaurant
Dakzen,0,4.0,91,Restaurant
Jo's Indian Kitchen,0,4.0,91,Restaurant
Toad,0,4.0,91,Restaurant
Panera Bread,0,4.0,91,Restaurant
The Halal Guys,0,4.0,91,Restaurant
Davis Square Hand Crafted Donuts And Bagels,0,4.0,91,Restaurant
Dragon Pizza,0,4.0,91,Restaurant
Veggie Indian Palace,0,4.0,91,Restaurant
Cafef Nero,0,4.0,91,Restaurant
RED BONES BBQ,0,4.0,91,Restaurant
Delicious And Company,0,4.0,91,Restaurant
Genki Ya,0,4.0,91,Restaurant
Anna's Taqueria,0,4.0,91,Restaurant
The Burren,0,4.0,91,Restaurant
Elm St Tavern,0,4.0,91,Restaurant
Foundry On Elm,0,4.0,91,Restaurant
Sugidama,0,4.0,91,Restaurant
Diesel Cafe,0,4.0,91,Restaurant
"Tenoch, Davis Square",0,4.0,91,Restaurant
Sacco's Bowl-Haven,0,4.0,91,Restaurant
Tenoch,0,4.0,91,Restaurant
Cafe Barada,0,4.0,91,Restaurant
Opa Greek Yeeros,0,4.0,91,Restaurant
Chipotle Mexican Grill,0,4.0,91,Restaurant
Five Horses Tavern,0,4.0,91,Restaurant
Cottonwood Cafe,0,4.0,91,Restaurant
Giuseppe's,0,4.0,91,Restaurant
Sapporo Ramen,0,4.0,91,Restaurant
Metro,0,4.0,91,Restaurant
Tsurumen Ramen,0,4.0,91,Restaurant
Chocho's,0,4.0,91,Restaurant
Q's Nuts And Other Cravings,0,4.0,91,Restaurant
Mike's Restaurant,0,4.0,91,Restaurant
Mr Crepe,0,4.0,91,Restaurant
Davis Station Food,0,4.0,91,Restaurant
Boston Burger Company,0,4.0,91,Restaurant
The Chicken And Rice Guys,0,4.0,91,Restaurant
Bagelsaurus,0,4.0,91,Restaurant
Pnt*Nine Bar Espresso,0,4.0,91,Restaurant
Shanti Taste Of India,0,4.0,92,Restaurant
Delicious Yogurt,0,4.0,92,Restaurant
Dragon Chef East,0,4.0,92,Restaurant
Diane's Bakery,0,4.0,92,Restaurant
Suya Joint,0,4.0,92,Restaurant
Delfino Restaurant,0,4.0,92,Restaurant
Roslindale House Of Pizza,0,4.0,92,Restaurant
Subway,0,4.0,92,Restaurant
Jimmies Cafe,0,4.0,92,Restaurant
Jimmies Ice Cream,0,4.0,92,Restaurant
Romano's Pizzeria And Taqueria,0,4.0,92,Restaurant
Imperial Kitchen,0,4.0,92,Restaurant
Ps Gourmet Cafe,0,4.0,92,Restaurant
Italian Village,0,4.0,92,Restaurant
The Square Root,0,4.0,92,Restaurant
Chinese Kick Boxing Club,0,4.0,92,Restaurant
Nicholas Sub And Pizza Shop,0,4.0,92,Restaurant
Las Palmas,0,4.0,92,Restaurant
Green T Cafe Shop,0,4.0,92,Restaurant
Checkmate Cafe,0,4.0,92,Restaurant
Arboretum Grill,0,4.0,92,Restaurant
Guira Y Tambora Restaurant,0,4.0,92,Restaurant
Domincan Food,0,4.0,92,Restaurant
Ceva Food,0,4.0,92,Restaurant
Obosa,0,4.0,92,Restaurant
Rustica Pizza,0,4.0,92,Restaurant
Golden House,0,4.0,92,Restaurant
J.J. Brannelly's,0,4.0,92,Restaurant
Brannelly's Cafe,0,4.0,92,Restaurant
Macumba Latina,0,4.0,93,Restaurant
Golden Krust Caribbean Bakery And Grill,0,4.0,93,Restaurant
Vegas Restaurant,0,4.0,93,Restaurant
Shea Butter Smoothies,0,4.0,93,Restaurant
"Blue, House Of Cafe",0,4.0,93,Restaurant
Teahouse Of Almighty,0,4.0,93,Restaurant
Simco's Takeout,0,4.0,93,Restaurant
La Baguette Prime Bakery,0,4.0,93,Restaurant
EDU AND BENS BAKERY TAKEOUT,0,4.0,93,Restaurant
Au Beurre Chaud Bakery,0,4.0,93,Restaurant
Giuseppe's,0,4.0,94,Restaurant
Cottonwood Cafe,0,4.0,94,Restaurant
Sapporo Ramen,0,4.0,94,Restaurant
Chocho's,0,4.0,94,Restaurant
Bagelsaurus,0,4.0,94,Restaurant
Metro,0,4.0,94,Restaurant
Cafef Nero,0,4.0,94,Restaurant
Anna's Taqueria,0,4.0,94,Restaurant
Half-Shell,0,4.0,94,Restaurant
Dear Annie,0,4.0,94,Restaurant
Pnt*Simons Cafe Shop,0,4.0,94,Restaurant
Toad,0,4.0,94,Restaurant
The Halal Guys,0,4.0,94,Restaurant
Jo's Indian Kitchen,0,4.0,94,Restaurant
Panera Bread,0,4.0,94,Restaurant
Chang Sho,0,4.0,94,Restaurant
Cafe Rustica,0,4.0,94,Restaurant
Poke City,0,4.0,94,Restaurant
Baraka Cafe,0,4.0,94,Restaurant
Sugar And Spice Thai Restaurant,0,4.0,94,Restaurant
Changsho,0,4.0,94,Restaurant
Honeycomb Creamery,0,4.0,94,Restaurant
The Little Crepe Cafe,0,4.0,94,Restaurant
Postdoc Ventures,0,4.0,94,Restaurant
Shine Square Pub,0,4.0,94,Restaurant
Manoa Poke Shop,0,4.0,94,Restaurant
Gustazo Cuban Kitchen And Bar,0,4.0,94,Restaurant
Zoe's Gourmet Chinese Cuisine,0,4.0,94,Restaurant
Darul Kabab,0,4.0,94,Restaurant
Maharaja Restaurant,0,4.0,94,Restaurant
Petsi Pies,0,4.0,94,Restaurant
R. F. O'sullivan And Son Pub,0,4.0,94,Restaurant
Posto - Somervill,0,4.0,94,Restaurant
Stoked Pizza Company-Cambridge,0,4.0,94,Restaurant
Dakzen,0,4.0,94,Restaurant
Forge Baking Company,0,4.0,94,Restaurant
Harkness Cafe,0,4.0,94,Restaurant
Q's Nuts And Other Cravings,0,4.0,94,Restaurant
Davis Square Hand Crafted Donuts And Bagels,0,4.0,94,Restaurant
Rosebud American Kitchen And Bar,0,4.0,94,Restaurant
Northwest Science Building,0,4.0,94,Restaurant
The Painted Burro,0,4.0,94,Restaurant
"Tenoch, Davis Square",0,4.0,94,Restaurant
Dosa N Curry,0,4.0,95,Restaurant
Aeronaut Brewing Company,0,4.0,95,Restaurant
Caesar's Pizza And Subs,0,4.0,95,Restaurant
China Delight,0,4.0,95,Restaurant
Pop Icon Brunch,0,4.0,95,Restaurant
Soul Slice Pizza,0,4.0,95,Restaurant
Broadsheet Cafe Roasters,0,4.0,95,Restaurant
Thai Hut,0,4.0,95,Restaurant
Man-O-Salwa Kabob And Grill,0,4.0,95,Restaurant
Pa's Lounge,0,4.0,95,Restaurant
Buenas Maxi Kiosko,0,4.0,95,Restaurant
Buenas,0,4.0,95,Restaurant
Restaurant Associates,0,4.0,95,Restaurant
Sally O'Brien's,0,4.0,95,Restaurant
Thirsty Scholar Pub,0,4.0,95,Restaurant
The Neighborhood Restaurant And Bakery,0,4.0,95,Restaurant
FUKI-JAPANESE-CUISINE,0,4.0,95,Restaurant
Union Square Donuts,0,4.0,95,Restaurant
Bloc Cafe,0,4.0,95,Restaurant
Hen Chicken Rice,0,4.0,95,Restaurant
Forge Baking Company,0,4.0,95,Restaurant
El Potro,0,4.0,95,Restaurant
Aman Palace,0,4.0,95,Restaurant
R. F. O'sullivan And Son Pub,0,4.0,95,Restaurant
Union Square Pizza,0,4.0,95,Restaurant
Petsi Pies,0,4.0,95,Restaurant
Trina's Starlite Lounge,0,4.0,95,Restaurant
Alex's Kitchen Somerville,0,4.0,95,Restaurant
Urban Axes,0,4.0,95,Restaurant
Parlor Sports,0,4.0,95,Restaurant
The Independent,0,4.0,95,Restaurant
Bronwyn,0,4.0,95,Restaurant
Casa B,0,4.0,95,Restaurant
Zoe's Gourmet Chinese Cuisine,0,4.0,95,Restaurant
Manoa Poke Shop,0,4.0,95,Restaurant
Backbar,0,4.0,95,Restaurant
Ebi Sushi,0,4.0,95,Restaurant
Pita Cambridge,0,4.0,95,Restaurant
Cantina La Mexicana,0,4.0,95,Restaurant
Ol,0,4.0,95,Restaurant
Sofra Bakery And Cafe,0,4.0,96,Restaurant
Paul's Grill,0,4.0,96,Restaurant
Intelligentsia Cafe,0,4.0,96,Restaurant
Spice Thai Cuisine,0,4.0,96,Restaurant
Noodle Stix,0,4.0,96,Restaurant
Pete's Pizza And Wings,0,4.0,96,Restaurant
Papa Gino's,0,4.0,96,Restaurant
Shangrila Chinese,0,4.0,96,Restaurant
Ma Magoos,0,4.0,96,Restaurant
Conley's,0,4.0,96,Restaurant
Swing City,0,4.0,96,Restaurant
Mt Auburn Grill,0,4.0,96,Restaurant
Danish Pastry House,0,4.0,96,Restaurant
Khao Sarn,0,4.0,96,Restaurant
Micheal's Pizza,0,4.0,96,Restaurant
Emilio's,0,4.0,96,Restaurant
