Name,Bike Station Id,Category
Chipotle Mexican Grill,195,"['Fast Food Restaurant', 'Mexican Restaurant']"
Clover,195,"['Salad Restaurant', 'Sandwich Restaurant', 'Vegan and Vegetarian Restaurant']"
Panda Express,195,"['Chinese Restaurant', 'Fast Food Restaurant']"
The Cheesecake Factory,195,['American Restaurant']
Kantipur Cafe,195,"['Pizzeria', 'American Restaurant', 'Himalayan Restaurant']"
Clover Food Lab,195,"['Fast Food Restaurant', 'Sandwich Restaurant', 'Vegan and Vegetarian Restaurant']"
NeoScientific,195,"['Coffee Shop', 'Restaurant']"
Geppetto,195,"['Wine Bar', 'Italian Restaurant']"
Catalyst Restaurant,195,"['American Restaurant', 'New American Restaurant']"
Area Four,195,['Restaurant']
Izzy's Restaurant & Sub Shop,195,"['American Restaurant', 'Caribbean Restaurant', 'Latin American Restaurant']"
Epicurean Feast 2,196,"['Café', 'Restaurant']"
AC Kitchen & Lounge,196,['American Restaurant']
The Park Cafe And Bistro,196,['Deli']
Stromac's Tavern,196,['BBQ Joint']
Iggy's Bread of the World,196,"['Bakery', 'Pizzeria', 'Sandwich Restaurant']"
Quick Bite,196,['Fast Food Restaurant']
Summer Shack Cambridge,196,['Restaurant']
Burger King,196,"['Burger Joint', 'Fast Food Restaurant']"
Faz,196,['Restaurant']
Arlington Restaurant & Diner,196,['Restaurant']
The Upper Crust Pizzeria,196,['Restaurant']
Maria's Pizza,196,['Pizzeria']
"MrFixes - Phone, Tablets, Laptops",196,['Restaurant']
Za,196,"['Pizzeria', 'Vegan and Vegetarian Restaurant']"
The Scoop N Scootery,196,"['Ice Cream Parlor', 'American Restaurant']"
Zhu's Garden,196,['Restaurant']
Fattoush,196,['Mediterranean Restaurant']
Sugo Cucina Italiana,196,['Italian Restaurant']
Mass Hole Donuts,196,"['Bagel Shop', 'Donut Shop', 'Restaurant']"
Anthony's East Side Deli,196,"['Deli', 'Pizzeria', 'Sandwich Restaurant']"
Barismo,196,"['Coffee Shop', 'Restaurant']"
Boston Bonbon,196,"['Bakery', 'Cupcake Shop', 'Restaurant']"
Otto,196,['Pizzeria']
Little Q Hot Pot,196,['Asian Restaurant']
Number One Taste,196,['Chinese Restaurant']
Olympic Pizza,196,['Pizzeria']
Boonnoon Market,196,['Thai Restaurant']
Thailand Cafe,196,['Thai Restaurant']
Capitol Creamery - Richards Ice Cream,196,"['Movie Theater', 'Ice Cream Parlor', 'Restaurant']"
Quebrada Baking Co.,196,"['Bakery', 'American Restaurant', 'Middle Eastern Restaurant']"
Bon Me,196,['Vietnamese Restaurant']
Friends Pizzeria,197,"['Pizzeria', 'Italian Restaurant']"
Montecristo Restaurant,197,['Mexican Restaurant']
Casey's,197,"['Pizzeria', 'American Restaurant', 'Sandwich Restaurant']"
Lotus Xpress,197,['Restaurant']
Mount Vernon Restaurant,197,"['American Restaurant', 'New American Restaurant', 'Seafood Restaurant']"
Fasika Ethiopian Restaurant,197,"['African Restaurant', 'Ethiopian Restaurant', 'Vegan and Vegetarian Restaurant']"
Fat Hen,197,['Italian Restaurant']
La Brasa,197,"['American Restaurant', 'Mexican Restaurant', 'South American Restaurant']"
Gauchao Brazilian Cuisine,197,"['BBQ Joint', 'Brazilian Restaurant']"
Rincón Mexicano,197,['Mexican Restaurant']
Tapatio Mexican Grill,197,['Mexican Restaurant']
Recinos Cafe,197,['Salvadoran Restaurant']
Vinny's at Night,197,['Italian Restaurant']
Cafe Enterprises,197,"['Burger Joint', 'Café', 'American Restaurant']"
Los Paisanos Restaurant,197,['Mexican Restaurant']
Highland Creole Cuisine,197,"['Cajun / Creole Restaurant', 'Caribbean Restaurant']"
Mr B's,197,"['Pizzeria', 'Italian Restaurant']"
Broadway Portuguese & American Market,197,['Seafood Restaurant']
Taco Loco Mexican Grill,197,"['Latin American Restaurant', 'Burrito Restaurant', 'Tex-Mex Restaurant']"
Pikliz International Kitchen,197,['Caribbean Restaurant']
Buddy's Diner,197,"['Diner', 'American Restaurant', 'Fast Food Restaurant']"
Style Cafe,197,"['Café', 'American Restaurant', 'Sandwich Restaurant']"
Leones Sub & Pizza,197,"['Pizzeria', 'Sandwich Restaurant']"
Oliveiras Steakhouse Oliveiras Steakhouse,197,"['Brazilian Restaurant', 'Steakhouse']"
Royal Pizza & Subs,197,['Pizzeria']
Sarma,197,"['Mediterranean Restaurant', 'Middle Eastern Restaurant', 'Turkish Restaurant']"
Lucky Strike,197,"['Bowling Alley', 'American Restaurant']"
Winter Hill Bakery,197,"['Bakery', 'Deli']"
Romanza Pizzeria & More,197,['Pizzeria']
All Night 24 Hours Pizza,197,['Pizzeria']
Zo Greek,197,"['Bar', 'Fast Food Restaurant', 'Greek Restaurant']"
J & J Food,197,"['Deli', 'American Restaurant', 'Portuguese Restaurant']"
Winter Hill Brewing Company,197,"['Brewery', 'Café', 'American Restaurant']"
Tavern at the End of the World,197,"['Pub', 'American Restaurant', 'Italian Restaurant']"
Union Square Donuts,197,"['Bakery', 'Donut Shop', 'Restaurant']"
Ruth's Chris Steak House,197,['Restaurant']
Smoke Shop BBQ,197,['BBQ Joint']
Mike's Pastry,197,"['Bakery', 'Restaurant']"
Fuji at Assembly,197,"['Asian Restaurant', 'Chinese Restaurant', 'Sushi Restaurant']"
Sweetgreen,197,"['Restaurant', 'Vegan and Vegetarian Restaurant']"
Clover Food Lab ROW,197,"['Café', 'Sandwich Restaurant', 'Vegan and Vegetarian Restaurant']"
Shake Shack,197,"['Burger Joint', 'American Restaurant', 'Fast Food Restaurant']"
Thurston Spa,197,"['Café', 'Sandwich Restaurant']"
Grill 23 & Bar,198,['Restaurant']
Precinct Kitchen + Bar,198,"['Bar', 'American Restaurant']"
Fire & Ice,198,"['American Restaurant', 'Mongolian Restaurant']"
Club Cafe,198,"['Gay Bar', 'American Restaurant', 'Italian Restaurant']"
The Friendly Toast,198,"['Bar', 'Diner', 'American Restaurant']"
The Banks,198,['Seafood Restaurant']
Flour Bakery + Cafe,198,"['Bakery', 'Coffee Shop', 'Sandwich Restaurant']"
Mistral,198,['Restaurant']
Life Alive,198,"['Salad Restaurant', 'Vegan and Vegetarian Restaurant']"
Cortes Street,198,['Restaurant']
Tatte Bakery & Cafe,198,"['Café', 'Coffee Shop', 'Sandwich Restaurant']"
Parish Cafe & Bar,198,['Restaurant']
L.A. Burdick Handmade Chocolates,198,"['Coffee Shop', 'Dessert Shop', 'Restaurant']"
Thinking Cup,198,"['Coffee Shop', 'Sandwich Restaurant']"
Trophy Room,198,"['Cocktail Bar', 'American Restaurant']"
Chick-Fil-A,198,"['American Restaurant', 'Fast Food Restaurant']"
Revival Cafe + Kitchen,198,"['Café', 'Restaurant']"
OAK Long Bar + Kitchen,198,"['Cocktail Bar', 'American Restaurant', 'Steakhouse']"
Contessa,198,"['Cocktail Bar', 'Italian Restaurant']"
Bistro Du Midi,198,['Restaurant']
The Salty Pig,198,"['Pizzeria', 'American Restaurant', 'New American Restaurant']"
Douzo,198,"['Asian Restaurant', 'Sushi Restaurant']"
Fogo de Chao,198,['Brazilian Restaurant']
Bar 10,198,['Restaurant']
Cosmica,198,['Restaurant']
Lolita Cocina,198,"['Cocktail Bar', 'Mexican Restaurant']"
Clerys,198,"['Sports Bar', 'American Restaurant']"
Saltie Girl Seafood Pizza,198,"['Cocktail Bar', 'American Restaurant', 'Seafood Restaurant']"
Ostra,198,['Restaurant']
Blackbird Doughnuts,198,"['Bakery', 'Donut Shop', 'Restaurant']"
Legal Sea Foods,198,['Restaurant']
P.F. Chang's China Bistro,198,['Chinese Restaurant']
Sweetgreen,198,"['Restaurant', 'Vegan and Vegetarian Restaurant']"
The Capital Burger,198,['Burger Joint']
Buttermilk & Bourbon,198,"['Bar', 'South American Restaurant', 'Tapas Restaurant']"
Luke's Lobster,198,['Seafood Restaurant']
Barcelona Wine Bar South End,198,"['Wine Bar', 'Italian Restaurant', 'Tapas Restaurant']"
The Beehive,198,['American Restaurant']
Solas,198,"['Cocktail Bar', 'American Restaurant', 'Sandwich Restaurant']"
Rock Bottom Restaurant & Brewery,198,['Restaurant']
Black Lamb,198,['Restaurant']
Porto,198,"['Cocktail Bar', 'Mediterranean Restaurant', 'Seafood Restaurant']"
The Tam,198,"['Night Club', 'Dive Bar', 'Burger Joint']"
El Jefe's Taqueria,198,['Taco Restaurant']
Cheers,198,['Restaurant']
Atlantic Fish Co.,198,['Seafood Restaurant']
Abe & Louie's,198,"['American Restaurant', 'Seafood Restaurant', 'Steakhouse']"
Coppa,198,"['Pizzeria', 'Italian Restaurant']"
Ramsay's Kitchen,198,"['Cocktail Bar', 'American Restaurant', 'Seafood Restaurant']"
The White Bull Tavern,199,"['Bar', 'Pizzeria', 'American Restaurant']"
Union Oyster House,199,['Restaurant']
Bell In Hand Tavern,199,"['Lounge', 'Pub', 'American Restaurant']"
Green Dragon Tavern,199,"['Pub', 'American Restaurant', 'Chinese Restaurant']"
The Point,199,"['Sports Bar', 'American Restaurant']"
Mija Cantina & Tequila Bar,199,"['Bar', 'BBQ Joint', 'Mexican Restaurant']"
Durty Nelly's,199,"['Pub', 'Restaurant']"
The Oceannaire Seafood Room,199,['Restaurant']
Paul One Boston Place,199,"['Bakery', 'Café', 'Sandwich Restaurant']"
Zo Boston,199,"['Fast Food Restaurant', 'Greek Restaurant', 'Mediterranean Restaurant']"
Tatte Bakery,199,"['Bakery', 'Café', 'Restaurant']"
Alley Bar,199,"['Pool Hall', 'Gay Bar', 'Restaurant']"
Mother Anna's,199,['Italian Restaurant']
Bostonia Public House,199,['Restaurant']
Hong Kong At Faneuil Hall,199,"['Asian Restaurant', 'Chinese Restaurant']"
Neptune Oyster,199,['Seafood Restaurant']
Black Rose,199,"['Pub', 'American Restaurant']"
Parker's Restaurant,199,['Restaurant']
Hub Pub,199,"['Cocktail Bar', 'Dive Bar', 'American Restaurant']"
Mariel,199,['Cuban Restaurant']
Modern Pastry,199,"['Bakery', 'American Restaurant', 'Italian Restaurant']"
Carrie Nation Cocktail Club,199,['Restaurant']
Emmet&Apos S Pub &Amp,199,"['Pub', 'Burger Joint', 'American Restaurant']"
Coogan's,199,"['Dive Bar', 'Pizzeria', 'American Restaurant']"
Vinoteca di Monica,199,['Restaurant']
Ogawa Coffee,199,"['Coffee Shop', 'Sandwich Restaurant']"
Mooo Beacon Hill,199,['Restaurant']
Mr Dooley's Boston Tavern,199,"['Pub', 'Burger Joint', 'American Restaurant']"
Beantown Pub,199,"['Sports Bar', 'Burger Joint', 'American Restaurant']"
Elephant & Castle,199,"['Whisky Bar', 'Gastropub', 'American Restaurant']"
Stanza Dei Sigari,199,"['Hookah Bar', 'Lounge', 'Restaurant']"
21st Amendment,199,"['Pub', 'American Restaurant']"
Mike's Pastry,199,"['Bakery', 'Italian Restaurant']"
State Street Provisions,199,"['Bar', 'American Restaurant']"
Flat Black Coffee Company,199,"['Café', 'Coffee Shop', 'Restaurant']"
Broadside Tavern,199,"['Beer Bar', 'Pub', 'American Restaurant']"
Artu,199,"['Pizzeria', 'Italian Restaurant']"
North Street Grille,199,"['Burger Joint', 'American Restaurant', 'New American Restaurant']"
The Tip Tap Room,199,['Restaurant']
Florentine Cafe,199,['Italian Restaurant']
The Merchant,199,"['Bar', 'American Restaurant', 'New American Restaurant']"
Regina Pizza,199,['Restaurant']
Bova's Bakery,199,"['Bakery', 'Pizzeria', 'Italian Restaurant']"
Legal Sea Foods,199,['Seafood Restaurant']
The Greatest Bar,199,"['Night Club', 'Sports Bar', 'American Restaurant']"
Hurricane O'Reilly's,199,"['Sports Bar', 'American Restaurant']"
Joe’s Waterfront,199,"['Cocktail Bar', 'BBQ Joint', 'American Restaurant']"
Daily Catch Waterfront,199,['Seafood Restaurant']
The Landing at Long Wharf,199,"['Night Club', 'Bar', 'Restaurant']"
Archie's New York Deli,199,"['Deli', 'American Restaurant']"
Harbor Pacific,200,"['Chinese Restaurant', 'Seafood Restaurant']"
El Paisa Restaurante,200,['Restaurant']
Pizza Shuttle,200,['Pizzeria']
Casa Colombia,200,"['Bakery', 'Café', 'Colombian Restaurant']"
La Casa Del Pandebono,200,"['Bakery', 'Colombian Restaurant', 'Salvadoran Restaurant']"
Cafe Meridian,200,"['Café', 'Restaurant']"
El Jardin,200,"['Bakery', 'Colombian Restaurant', 'Mexican Restaurant']"
Wingstop,200,['Fast Food Restaurant']
Via Veneto Restaurant,200,['Italian Restaurant']
Tori Japan,200,['Japanese Restaurant']
Pollo Campero,200,['Fast Food Restaurant']
McDonald's,200,"['Burger Joint', 'Fast Food Restaurant']"
La Hacienda,200,"['Latin American Restaurant', 'Mexican Restaurant']"
El Penol,200,"['Latin American Restaurant', 'Peruvian Restaurant']"
Saigon Hut,200,['Vietnamese Restaurant']
Pollos A La Brasa Betos,200,"['Latin American Restaurant', 'Mexican Restaurant', 'Peruvian Restaurant']"
Cafeteria La Reina,200,['Mexican Restaurant']
Los Pinos Mexican Restaurant & Grill,200,['Mexican Restaurant']
Pueblo Viejo Mexican Grill,200,"['Bar', 'Latin American Restaurant', 'Mexican Restaurant']"
Kelley Square Pub,200,"['Pub', 'Pizzeria', 'American Restaurant']"
Cafe Gigu,200,"['Lounge', 'Café', 'Latin American Restaurant']"
La Abundansia,200,"['Bakery', 'Colombian Restaurant']"
Roy's Cold Cuts,200,"['Deli', 'Fast Food Restaurant', 'Sandwich Restaurant']"
Pazza On Porter,200,"['Cocktail Bar', 'Lounge', 'Italian Restaurant']"
Santarpio's Pizza,200,['Pizzeria']
Latinos Restaurant,200,"['Latin American Restaurant', 'Mexican Restaurant']"
Dirty Water Dough,200,"['Pizzeria', 'Salad Restaurant', 'Sandwich Restaurant']"
Italian American,200,"['Arts and Entertainment', 'Bar', 'Italian Restaurant']"
Dough East Boston,200,['Pizzeria']
Angela's Café,200,['Mexican Restaurant']
Toasted Flats,200,"['Coffee Shop', 'Sandwich Restaurant']"
Lolly's Bakery,200,"['Bakery', 'Spanish Restaurant']"
Legal Sea Foods,200,['Restaurant']
Crown Fried Chicken,200,['Fast Food Restaurant']
Nfarra2,200,"['Dive Bar', 'Mexican Restaurant']"
Papagayo,200,"['Latin American Restaurant', 'Mexican Restaurant']"
ReelHouse,200,"['American Restaurant', 'Seafood Restaurant']"
Rino's Place,200,['Italian Restaurant']
D'Parma East Boston,200,['Italian Restaurant']
La Cancun,200,"['Fast Food Restaurant', 'Latin American Restaurant', 'Mexican Restaurant']"
Hong Kong Harbor Restaurant,200,['Chinese Restaurant']
Oliveiras Restaurant East Boston,200,"['BBQ Joint', 'Brazilian Restaurant', 'Latin American Restaurant']"
Logan International Airport Bar & Grill,200,['Restaurant']
La Chiva Restaurant,200,"['Colombian Restaurant', 'Fast Food Restaurant', 'Latin American Restaurant']"
A & L Bakery,200,"['Bakery', 'Italian Restaurant']"
Mario's Restaurant,200,['Italian Restaurant']
Santa Fe Burrito Grill,200,['Mexican Restaurant']
Cisco Brew Pub,200,"['Bar', 'Brewery', 'American Restaurant']"
Cunard Tavern,200,"['Beer Bar', 'Gastropub', 'American Restaurant']"
Spinelli's,200,"['Bakery', 'Italian Restaurant']"
La Lechonera Cafe,201,"['Café', 'Latin American Restaurant', 'Spanish Restaurant']"
R & S Jamaican Restaurant,201,['Restaurant']
Daa Restaurant Group,201,['Restaurant']
Maribou Restaurant,201,['Caribbean Restaurant']
Oasis Cafe,201,"['Caribbean Restaurant', 'Southern / Soul Food Restaurant']"
La Taqueria Taco Bar & Grill,201,"['Dessert Shop', 'Latin American Restaurant', 'Mexican Restaurant']"
Delicias Dominicanas,201,"['Caribbean Restaurant', 'Latin American Restaurant', 'Spanish Restaurant']"
Nicholas Sub and Pizza,201,['Pizzeria']
Mandarin House,201,['Chinese Restaurant']
Maggie Mae's,201,"['Gastropub', 'American Restaurant', 'Mexican Restaurant']"
Boston House Of Pizza,201,['Restaurant']
McDonald's,201,"['Burger Joint', 'Fast Food Restaurant']"
Wingstop,201,['Fast Food Restaurant']
Popeyes Louisiana Kitchen,201,"['American Restaurant', 'Fast Food Restaurant']"
Flaming Grill & Buffet,201,['American Restaurant']
Pisces Fish Market,201,['Seafood Restaurant']
Roslindale Chicken,201,['Restaurant']
Perla Del Sur,201,"['Pizzeria', 'Caribbean Restaurant', 'Mexican Restaurant']"
Little Caesars Pizza,201,"['Pizzeria', 'Fast Food Restaurant']"
KFC,201,['Fast Food Restaurant']
Simco's,201,"['Hot Dog Joint', 'American Restaurant', 'Fast Food Restaurant']"
Nicholas Sub & Pizza Shop,201,['Pizzeria']
Tatte Bakery & Cafe,202,"['Bakery', 'Coffee Shop', 'Restaurant']"
Gracenote Coffee,202,"['Coffee Shop', 'Restaurant']"
J.J. Foley's Bar & Grille,202,"['Dive Bar', 'Pub', 'American Restaurant']"
Stillwater,202,"['Cocktail Bar', 'American Restaurant', 'Comfort Food Restaurant']"
Five Guys Burgers & Fries,202,"['Burger Joint', 'American Restaurant', 'Fast Food Restaurant']"
Hei La Moon,202,['Dim Sum Restaurant']
Trade,202,"['American Restaurant', 'Mediterranean Restaurant', 'New American Restaurant']"
Figaros,202,"['Deli', 'Pizzeria', 'Sandwich Restaurant']"
Biddy Early's,202,"['Dive Bar', 'American Restaurant']"
The Merchant,202,"['Bar', 'American Restaurant', 'New American Restaurant']"
Archie's New York Deli,202,"['Deli', 'American Restaurant']"
South Street Diner,202,['Diner']
Caffe Nero,202,"['Café', 'Coffee Shop', 'Sandwich Restaurant']"
Elephant & Castle,202,"['Whisky Bar', 'Gastropub', 'American Restaurant']"
Kaze Shabu Shabu,202,"['Chinese Restaurant', 'Hotpot Restaurant', 'Korean Restaurant']"
Ogawa Coffee,202,"['Coffee Shop', 'Sandwich Restaurant']"
George Howell Coffee,202,"['Coffee Shop', 'Restaurant']"
The Palm - Boston,202,['Steakhouse']
Mariel,202,['Cuban Restaurant']
Flat Black Coffee Company,202,"['Café', 'Coffee Shop', 'Restaurant']"
Caffè Nero,202,"['Café', 'Coffee Shop', 'Restaurant']"
Howl at the Moon,202,"['Piano Bar', 'Pizzeria']"
Yvonne's,202,"['Lounge', 'American Restaurant', 'New American Restaurant']"
Democracy Brewing Company,202,"['Bar', 'Brewery', 'American Restaurant']"
James Hook,202,['Restaurant']
Jaho Coffee & Tea,202,"['Wine Bar', 'Coffee Shop', 'American Restaurant']"
Pho Pasteur,202,['Restaurant']
Hub Pub,202,"['Cocktail Bar', 'Dive Bar', 'American Restaurant']"
Panera Bread,202,"['Bakery', 'Cafes, Coffee, and Tea Houses', 'Fast Food Restaurant']"
Broadside Tavern,202,"['Beer Bar', 'Pub', 'American Restaurant']"
Bakey,202,"['Bakery', 'Restaurant']"
McDonald's,202,"['Burger Joint', 'Fast Food Restaurant']"
Mr Dooley's Boston Tavern,202,"['Pub', 'Burger Joint', 'American Restaurant']"
Alley Bar,202,"['Pool Hall', 'Gay Bar', 'Restaurant']"
Beantown Pub,202,"['Sports Bar', 'Burger Joint', 'American Restaurant']"
Parker's Restaurant,202,['Restaurant']
Thinking Cup Coffee,202,"['Café', 'Coffee Shop', 'American Restaurant']"
Tatte Bakery,202,"['Bakery', 'Café', 'Restaurant']"
Paul One Boston Place,202,"['Bakery', 'Café', 'Sandwich Restaurant']"
The Smoke Shop BBQ - Seaport,202,['Restaurant']
The Barking Crab,202,['Restaurant']
Mooo Seaport,202,['Restaurant']
Flour Bakery & Cafe,202,"['Bakery', 'American Restaurant', 'Sandwich Restaurant']"
Pastoral,202,"['Pizzeria', 'Italian Restaurant']"
Coogan's,202,"['Dive Bar', 'Pizzeria', 'American Restaurant']"
The Tam,202,"['Night Club', 'Dive Bar', 'Burger Joint']"
Zo Boston,202,"['Fast Food Restaurant', 'Greek Restaurant', 'Mediterranean Restaurant']"
El Jefe's Taqueria,202,['Taco Restaurant']
Emmet&Apos S Pub &Amp,202,"['Pub', 'Burger Joint', 'American Restaurant']"
Fort Hill Bar & Grill,203,"['Bar', 'BBQ Joint', 'Burger Joint']"
McDonald's,203,"['Burger Joint', 'Fast Food Restaurant']"
Egleston House Of Pizza,203,['Pizzeria']
Jamaica Mi Hungry,203,['Caribbean Restaurant']
Egleston Market,203,"['Deli', 'Sandwich Restaurant']"
New York Fried Chicken,203,"['Fried Chicken Joint', 'American Restaurant', 'Fast Food Restaurant']"
Millenium Restaurant and Grill,203,"['Fast Food Restaurant', 'Latin American Restaurant', 'Spanish Restaurant']"
Lucky Boston Chinese Restaurant,203,['Chinese Restaurant']
il Panino Cafe and Grill,203,"['Pizzeria', 'Italian Restaurant', 'Sandwich Restaurant']"
Jelly Coffee Shop,203,"['Coffee Shop', 'Caribbean Restaurant']"
Coogan's,203,"['Burger Joint', 'Mexican Restaurant']"
Cocina Abreu,203,['Mexican Restaurant']
Chilacates,203,['Mexican Restaurant']
Young Kong Restaurant,203,['Chinese Restaurant']
D & D Restaurant,203,"['Latin American Restaurant', 'South American Restaurant']"
Tostado Sandwich Bar,203,"['Sandwich Restaurant', 'Paella Restaurant']"
Latino Restaurant,203,"['Latin American Restaurant', 'Mexican Restaurant']"
Cappy's Pizza & Subs,203,['Pizzeria']
Pin Bochinche Restaurant,203,"['Diner', 'Cuban Restaurant', 'Indian Restaurant']"
Pikalox,203,['Caribbean Restaurant']
Tori Japan,203,['Japanese Restaurant']
Tea Bar by EvyTea,203,['Restaurant']
Samuel Adams Brewery,203,"['Brewery', 'Restaurant']"
MR Tamole,203,['Mexican Restaurant']
Gondres Bakery,203,"['Bakery', 'Sandwich Restaurant']"
Ula Cafe,203,"['Coffee Shop', 'American Restaurant', 'Sandwich Restaurant']"
Milky Way Lounge & Lanes,203,"['Bar', 'Italian Restaurant']"
The Haven,203,['Scottish Restaurant']
City Feed & Supply,203,"['Deli', 'Sandwich Restaurant']"
Ugi's Pizza,203,"['Pizzeria', 'Sandwich Restaurant']"
Mario's Pizzeria,203,['Pizzeria']
Rizzo's Pizza,203,['Pizzeria']
No Name Restaurant,203,['Restaurant']
Old Havana,203,"['Caribbean Restaurant', 'Cuban Restaurant']"
Prieto Empanadas,203,"['American Restaurant', 'Latin American Restaurant']"
Brothers Meat and Fish Market,203,['Seafood Restaurant']
Alex's Chimis,203,"['Caribbean Restaurant', 'Cuban Restaurant', 'Fast Food Restaurant']"
La Patrona Mexican Grill,203,['Mexican Restaurant']
Sate Asian Grill,204,['Asian Restaurant']
Jeanie Johnston Pub,204,"['Karaoke Bar', 'Sports Bar', 'American Restaurant']"
Fiore's Bakery,204,"['Bakery', 'Italian Restaurant', 'Vegan and Vegetarian Restaurant']"
Italian Pizza and Subs,204,['Restaurant']
Super Fusion IV,204,['Chinese Restaurant']
J P House of Pizza,204,['Pizzeria']
Soup Shack,204,"['Ramen Restaurant', 'Thai Restaurant', 'Vietnamese Restaurant']"
Kamado,204,['Sushi Restaurant']
Green Diner,204,"['Diner', 'Italian Restaurant']"
Espresso Yourself,204,"['Coffee Shop', 'Sandwich Restaurant']"
Vee Vee,204,['American Restaurant']
The Real Deal,204,['Restaurant']
JP Seafood Cafe,204,['Restaurant']
Caffè Nero,204,"['Café', 'Coffee Shop', 'Restaurant']"
Costello's Tavern,204,"['Sports Bar', 'American Restaurant']"
Costellos Jamaica Plain,204,"['Sports Bar', 'American Restaurant']"
Casa Verde,204,['Taco Restaurant']
Casa Verde Taqueria,204,['Restaurant']
Mike's Donuts,204,"['Cafes, Coffee, and Tea Houses', 'Donut Shop', 'Restaurant']"
Noodle Barn,204,"['Asian Restaurant', 'Noodle Restaurant', 'Thai Restaurant']"
Galway House,204,"['Pub', 'American Restaurant', 'Italian Restaurant']"
Flavor Boom,204,['Asian Restaurant']
JP Kitchen,204,['Chinese Restaurant']
Forest Hills Deli,204,"['Deli', 'Diner', 'Sandwich Restaurant']"
Forest Hills Restaurant,204,['American Restaurant']
Sweet Rice,204,"['Sushi Restaurant', 'Thai Restaurant']"
Bukhara,204,['Indian Restaurant']
Bukhara Indian Bistro,204,['Restaurant']
Tikki Masala,204,"['Asian Restaurant', 'Indian Restaurant']"
Midway Cafe,204,"['Rock Club', 'Karaoke Bar', 'Mexican Restaurant']"
Oriental House Chinese Restaurant,204,['Chinese Restaurant']
Dogwood Cafe,204,"['Bar', 'Pizzeria', 'American Restaurant']"
Brassica Kitchen & Cafe,204,['Restaurant']
Burritos Pizzeria,204,"['Mexican Restaurant', 'Pizzeria']"
Bottom Line,204,['Restaurant']
Purple Cactus Burrito & Wrap Bar,204,"['American Restaurant', 'Fast Food Restaurant', 'Burrito Restaurant']"
City Feed And Supply,204,"['Café', 'Deli', 'Sandwich Restaurant']"
Forest Hills Pizza,204,['Pizzeria']
City Feed on Centre,204,['Vegan and Vegetarian Restaurant']
Tonino,204,['Italian Restaurant']
Centre Street Cafe,204,['Restaurant']
Little Dipper,204,"['Burger Joint', 'Diner', 'American Restaurant']"
Same Old Place,204,"['Pizzeria', 'Italian Restaurant']"
100% Delicias Express,204,['Caribbean Restaurant']
J.P. Licks,204,"['Burger Joint', 'Ice Cream Parlor', 'Kosher Restaurant']"
Chilacates,204,"['Latin American Restaurant', 'Mexican Restaurant']"
JJ Foley's Fireside Tavern,204,"['Dive Bar', 'Restaurant']"
Soul Fusion Cafe & Catering,204,"['BBQ Joint', 'Burger Joint', 'Diner']"
Cafe Beirut,204,"['Lebanese Restaurant', 'Mediterranean Restaurant', 'Middle Eastern Restaurant']"
Boloco,204,"['Fast Food Restaurant', 'Mexican Restaurant']"
Westbury Restaurant,205,['American Restaurant']
Comellas,205,"['Pizzeria', 'Italian Restaurant', 'Sandwich Restaurant']"
Maria's Kitchen,205,"['Burger Joint', 'Pizzeria', 'Sandwich Restaurant']"
Phuket Thai Restaurant,205,['Thai Restaurant']
Subway,205,"['Deli', 'Fast Food Restaurant']"
The Real Deal,205,['Deli']
Rox Diner,205,"['Diner', 'American Restaurant', 'Sandwich Restaurant']"
Recreo Coffee & Roasterie,205,"['Café', 'Coffee Shop', 'Restaurant']"
Hanley's Bakery,205,"['Bakery', 'Restaurant']"
Sugar Bakery,205,"['Bakery', 'Cupcake Shop', 'Restaurant']"
Somtum Modern Thai Cuisine,205,['Thai Restaurant']
West Garden,205,['Chinese Restaurant']
Christos Pizzeria,205,['Pizzeria']
Bánh Mì Oi,205,"['Fast Food Restaurant', 'Sandwich Restaurant', 'Vietnamese Restaurant']"
Stardust - Inspired Mediterranean,205,"['Mediterranean Restaurant', 'Middle Eastern Restaurant']"
Tea Diner,205,"['Bubble Tea Shop', 'Diner', 'American Restaurant']"
Thai Spice,205,['Thai Restaurant']
Los Amigos,205,"['Fast Food Restaurant', 'Latin American Restaurant', 'Tex-Mex Restaurant']"
Himalayan Bistro,205,['Indian Restaurant']
West on Centre,205,"['Bar', 'American Restaurant', 'New American Restaurant']"
West Restaurant,205,['Restaurant']
Eat Drink Laugh,205,"['Burger Joint', 'Pizzeria', 'American Restaurant']"
Porter Cafe,205,"['Bar', 'Burger Joint', 'Gastropub']"
Sharon Korean Kitchen,205,['Korean Restaurant']
Local 338 Bagels & Coffee,205,"['Bagel Shop', 'Coffee Shop', 'Restaurant']"
Delini Gelato,205,"['Gelato Shop', 'Ice Cream Parlor', 'Restaurant']"
West Napoli Cafe,205,"['Pizzeria', 'Italian Restaurant']"
Ironside Grill,205,"['BBQ Joint', 'American Restaurant']"
Fan Favorite,205,['Restaurant']
Stash's Pizza,205,"['Pizzeria', 'Sandwich Restaurant']"
Johnnys Smoke House,205,['BBQ Joint']
Exodus Bagels,205,"['Bagel Shop', 'Sandwich Restaurant']"
Corrib Pub & Restaurant,205,"['Pub', 'American Restaurant']"
Deno's Pizza & Subs,205,['Pizzeria']
DeNo's Pizza & Subs,205,"['Pizzeria', 'Fast Food Restaurant', 'Italian Restaurant']"
