Name,Bike Station Id,Category
U-Haul Neighborhood Dealer,144,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Zipcar Broadway/Ellsworth Ave,145,['Rental Car Location']
Zipcar Centre St/Hancock,145,['Rental Car Location']
Zipcar 955 Mass Ave,145,['Rental Car Location']
Zipcar Broadway/Ellery,145,['Rental Car Location']
Alamo,145,['Rental Car Location']
Enterprise Rent-A-Car,145,['Rental Car Location']
Zipcar Cambridge St/Columbia St,145,['Rental Car Location']
U-Save Car & Truck Rental,145,['Rental Car Location']
RelayRides,145,['Rental Car Location']
Zipcar Elmer St,145,['Rental Car Location']
U-Haul Moving & Storage,145,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
U-Haul Neighborhood Dealer,146,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Pike Cars,146,['Rental Car Location']
Alamo,146,['Rental Car Location']
Zipcar,147,['Rental Car Location']
Enterprise,147,['Rental Car Location']
Alamo,147,['Rental Car Location']
Enterprise Rent-A-Car,147,['Rental Car Location']
Ryder Truck Rental,147,['Rental Car Location']
Avis Rent A Car,147,['Rental Car Location']
Zipcar West Broadway/F St,147,['Rental Car Location']
Boston Car Rental-1stCar,147,['Rental Car Location']
Avis Rent A Car,148,['Rental Car Location']
Zipcar 500 Harrison,148,['Rental Car Location']
Alamo,148,['Rental Car Location']
Enterprise Rent-A-Car,148,['Rental Car Location']
National Car Rental,148,['Rental Car Location']
Zipcar Archstone Boston Common,148,['Rental Car Location']
Zipcar,148,['Rental Car Location']
Hertz Rent A Car,148,['Rental Car Location']
Thrifty Car Rental,148,['Rental Car Location']
Zipcar Park Sq/Motor Mart Garage,148,['Rental Car Location']
Dollar Car Rental,148,['Rental Car Location']
Enterprise,148,['Rental Car Location']
Budget Car Rental,148,['Rental Car Location']
Zipcar 100 Clarendon Garage,148,['Rental Car Location']
Budget Truck Rental,149,['Rental Car Location']
Alamo,149,['Rental Car Location']
Zipcar,150,['Rental Car Location']
Select Car Rental,150,['Rental Car Location']
Boston Car Rental-1stCar,150,['Rental Car Location']
Car Trawler,150,['Rental Car Location']
Avis Rent A Car,150,['Rental Car Location']
Alamo Rent A Car,150,['Rental Car Location']
Zipcar Boston Harbor Garage,150,['Rental Car Location']
Budget Rent A Car,150,['Rental Car Location']
National Car Rental,150,['Rental Car Location']
Enterprise Rent-A-Car,150,['Rental Car Location']
Eoc,150,['Rental Car Location']
CNG Car Rental South Boston,150,['Rental Car Location']
Budget Car Rental,150,['Rental Car Location']
Zipcar PI Alley Garage,150,['Rental Car Location']
Zipcar,151,['Rental Car Location']
Zipcars - Brookline Village Apartments,151,['Rental Car Location']
Boston Luxury Rental Cars,151,['Rental Car Location']
United Site Services,152,['Rental Car Location']
Zipcar St Marys/Monmouth,152,['Rental Car Location']
Zipcar Queensberry St/Park Dr,152,['Rental Car Location']
Zipcar 17 Bay State Rd,152,['Rental Car Location']
Zipcar Park Dr/Jersey,152,['Rental Car Location']
Zipcar Bu/766 Comm Ave,152,['Rental Car Location']
Alamo,153,['Rental Car Location']
Budget Truck Rental,153,['Rental Car Location']
Zipcar,154,['Rental Car Location']
Zipcar Somerville Hospital/Crown St,154,['Rental Car Location']
Zipcar Davis Sq/Rite Aid,154,['Rental Car Location']
Zipcar Davis Sq/Elm St,154,['Rental Car Location']
Zipcar Highland Ave/Central St,154,['Rental Car Location']
Alamo,154,['Rental Car Location']
Enterprise,155,['Rental Car Location']
Zipcar,156,['Rental Car Location']
Zipcar Highland Ave/Central St,156,['Rental Car Location']
Zipcar,157,['Rental Car Location']
Enterprise Rent-A-Car,157,['Rental Car Location']
Alamo,157,['Rental Car Location']
Enterprise Rent-A-Car,158,['Rental Car Location']
Alamo,158,['Rental Car Location']
Zipcar,158,['Rental Car Location']
Alamo,159,['Rental Car Location']
Enterprise Rent-A-Car,159,['Rental Car Location']
National Car Rental,159,['Rental Car Location']
Avis Rent A Car,159,['Rental Car Location']
Hertz Rent A Car,159,['Rental Car Location']
Thrifty Car Rental,159,['Rental Car Location']
Zipcar Park Sq/Motor Mart Garage,159,['Rental Car Location']
Dollar Car Rental,159,['Rental Car Location']
Zipcar Archstone Boston Common,159,['Rental Car Location']
Zipcar,159,['Rental Car Location']
Budget Car Rental,159,['Rental Car Location']
Zipcar 100 Clarendon Garage,159,['Rental Car Location']
Zipcar 500 Harrison,159,['Rental Car Location']
U-Haul Moving & Storage,160,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
U-Haul Neighborhood Dealer,160,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Alamo,161,['Rental Car Location']
Enterprise Rent-A-Car,161,['Rental Car Location']
Budget Rent A Car,161,['Rental Car Location']
Zipcar,162,['Rental Car Location']
Alamo,163,['Rental Car Location']
Enterprise Rent-A-Car,163,['Rental Car Location']
National Car Rental,163,['Rental Car Location']
Hertz Rent A Car,163,['Rental Car Location']
Thrifty Car Rental,163,['Rental Car Location']
Zipcar Park Sq/Motor Mart Garage,163,['Rental Car Location']
Dollar Car Rental,163,['Rental Car Location']
Zipcar,163,['Rental Car Location']
Zipcar Archstone Boston Common,163,['Rental Car Location']
Avis Rent A Car,163,['Rental Car Location']
Budget Car Rental,163,['Rental Car Location']
Zipcar 100 Clarendon Garage,163,['Rental Car Location']
Rent A Geek,163,['Rental Car Location']
Zipcar PI Alley Garage,163,['Rental Car Location']
Zipcar Mass Eye and Ear,163,['Rental Car Location']
Zipcar,164,['Rental Car Location']
Zipcar Huntington Ave/Cumberland,164,['Rental Car Location']
Zipcar Gainsborough St,164,['Rental Car Location']
Hertz Sheraton Boston Hotel,164,['Rental Car Location']
Enterprise Rent-A-Car,164,['Rental Car Location']
Alamo,164,['Rental Car Location']
Zipcar Belvidere St/Prudential Center Garage,164,['Rental Car Location']
Zipcar Prudential,164,['Rental Car Location']
Finesse Autos,164,['Rental Car Location']
Enterprise CarShare,164,['Rental Car Location']
Zipcar Exeter St/Prudential Center Garage,164,['Rental Car Location']
Dollar Rent A Car,164,['Rental Car Location']
Zipcar Park Dr/Jersey,164,['Rental Car Location']
Hertz Rent A Car,164,['Rental Car Location']
Zipcar 17 Bay State Rd,164,['Rental Car Location']
Zipcar Worcester St/Shawmut Ave,164,['Rental Car Location']
National Car Rental,164,['Rental Car Location']
Enterprise Rent-A-Car,165,['Rental Car Location']
Alamo,165,['Rental Car Location']
Zipcar Chester St,165,['Rental Car Location']
Budget Truck Rental,165,['Rental Car Location']
Avis Rent A Car,165,['Rental Car Location']
Budget Rent A Car,165,['Rental Car Location']
Zipcar Babcock St,165,['Rental Car Location']
Zipcar Brainerd Rd/Fiske Terrace,165,['Rental Car Location']
Zipcar,165,['Rental Car Location']
U-Save Car & Truck Rental,165,['Rental Car Location']
Landbird,165,['Rental Car Location']
Adventure Vehicle Rental,165,['Rental Car Location']
Bestway Auto Rental,165,['Rental Car Location']
Zipcar 20 Radcliffe Rd,165,['Rental Car Location']
Zipcar,166,['Rental Car Location']
Zipcar Archstone NorthPoint,166,['Rental Car Location']
Alamo,167,['Rental Car Location']
Enterprise Rent-A-Car,167,['Rental Car Location']
Zipcar,167,['Rental Car Location']
Zipcar Babcock St,167,['Rental Car Location']
Zipcar Chester St,167,['Rental Car Location']
Zipcar Beacon St/St Paul,167,['Rental Car Location']
Budget Truck Rental,167,['Rental Car Location']
Avis Rent A Car,167,['Rental Car Location']
Budget Rent A Car,167,['Rental Car Location']
Zipcar Bu/766 Comm Ave,167,['Rental Car Location']
Zipcar Brainerd Rd/Fiske Terrace,167,['Rental Car Location']
Zipcar Davis Sq/Rite Aid,168,['Rental Car Location']
Zipcar Davis Sq/Elm St,168,['Rental Car Location']
Zipcar Davis Sq/Holland St,168,['Rental Car Location']
Zipcar Elmwood St/Bike Path,168,['Rental Car Location']
Zipcar,168,['Rental Car Location']
Zipcar,170,['Rental Car Location']
Enterprise Rent-A-Car,170,['Rental Car Location']
Alamo,170,['Rental Car Location']
Zipcar Worcester St/Shawmut Ave,170,['Rental Car Location']
Hertz Equipment Rental,170,['Rental Car Location']
U-Haul Neighborhood Dealer,170,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Budget Rent A Car,170,['Rental Car Location']
Zipcar Elmwood St/Bike Path,171,['Rental Car Location']
Zipcar Walden St,171,['Rental Car Location']
Zipcar Davis Sq/Elm St,171,['Rental Car Location']
Zipcar Davis Sq/Holland St,171,['Rental Car Location']
Zipcar Davis Sq/Rite Aid,171,['Rental Car Location']
Zipcar Alewife/CambridgePark,172,['Rental Car Location']
Zipcar East Arlington,172,['Rental Car Location']
Enterprise Rent-A-Car,172,['Rental Car Location']
Alamo,172,['Rental Car Location']
Fresh Pond Storage & Trk Rentl,172,['Rental Car Location']
Zipcar Elmwood St/Bike Path,172,['Rental Car Location']
Zipcar Archstone NorthPoint,173,['Rental Car Location']
Alamo,173,['Rental Car Location']
Zipcar Cambridgeside Galleria,173,['Rental Car Location']
Zipcar,173,['Rental Car Location']
Dollar Rent A Car,173,['Rental Car Location']
Zipcar Walden St,174,['Rental Car Location']
Enterprise Rent-A-Car,174,['Rental Car Location']
Alamo,174,['Rental Car Location']
Zipcar Alewife/CambridgePark,174,['Rental Car Location']
Zipcar Kendall Sq/Genzyme,175,['Rental Car Location']
Enterprise Rent-A-Car,175,['Rental Car Location']
Zipcar Third Square Apartments,175,['Rental Car Location']
Zipcar,175,['Rental Car Location']
Zipcar Cambridge Center East,175,['Rental Car Location']
Zipcar Cambridgeside Galleria,175,['Rental Car Location']
Alamo,175,['Rental Car Location']
Zipcar Kendall Cinema,175,['Rental Car Location']
Zipcar Oak Square,176,['Rental Car Location']
Zipcar Minihanes/Brighton Center,176,['Rental Car Location']
Zipcar Dighton St,176,['Rental Car Location']
Alamo,177,['Rental Car Location']
Budget Truck Rental,177,['Rental Car Location']
Budget Rent A Car,177,['Rental Car Location']
Avis Rent A Car,177,['Rental Car Location']
Zipcar,177,['Rental Car Location']
Zipcar Soldier's Field Park - One Western Ave,177,['Rental Car Location']
Zipcar Summer St / School St,178,['Rental Car Location']
Zipcar Highland Ave/Central St,178,['Rental Car Location']
Zipcar,178,['Rental Car Location']
Alamo,179,['Rental Car Location']
Enterprise Rent-A-Car,179,['Rental Car Location']
Zipcar Centre St/Hancock,179,['Rental Car Location']
Zipcar 955 Mass Ave,179,['Rental Car Location']
Budget Rent A Car,179,['Rental Car Location']
Zipcar Broadway/Ellsworth Ave,179,['Rental Car Location']
U-Haul Moving & Storage,179,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Avis Rent A Car,179,['Rental Car Location']
Zipcar,179,['Rental Car Location']
Zipcar Elmer St,179,['Rental Car Location']
Zipcar Broadway/Ellery,179,['Rental Car Location']
Budget Rent A Car,180,['Rental Car Location']
U-Haul Moving & Storage,180,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Avis Rent A Car,180,['Rental Car Location']
Zipcar,180,['Rental Car Location']
Alamo,180,['Rental Car Location']
Enterprise Rent-A-Car,180,['Rental Car Location']
Zipcar Kendall Cinema,180,['Rental Car Location']
Zipcar Centre St/Hancock,180,['Rental Car Location']
Zipcar 955 Mass Ave,180,['Rental Car Location']
Thrifty Car Rental,181,['Rental Car Location']
Avis Rent A Car,181,['Rental Car Location']
Zipcar Charles Hotel,181,['Rental Car Location']
Budget Car Rental,181,['Rental Car Location']
Enterprise Rent-A-Car,181,['Rental Car Location']
Zipcar Episcopal Divinity School,181,['Rental Car Location']
Zipcar Broadway/Ellery,181,['Rental Car Location']
Zipcar 955 Mass Ave,181,['Rental Car Location']
Zipcar Elmer St,181,['Rental Car Location']
Zipcar Broadway/Ellsworth Ave,181,['Rental Car Location']
Zipcar Shepard St,181,['Rental Car Location']
Zipcar Centre St/Hancock,181,['Rental Car Location']
Zipcar,181,['Rental Car Location']
Zipcar Soldier's Field Park - One Western Ave,181,['Rental Car Location']
Zipcar 33 Concord Ave,181,['Rental Car Location']
Enterprise Rent-A-Car,182,['Rental Car Location']
Zipcar Kendall Sq/Genzyme,182,['Rental Car Location']
Zipcar Third Square Apartments,182,['Rental Car Location']
Zipcar Cambridge Center East,182,['Rental Car Location']
Zipcar,182,['Rental Car Location']
Zipcar Cambridgeside Galleria,182,['Rental Car Location']
Alamo,182,['Rental Car Location']
Zipcar Kendall Cinema,182,['Rental Car Location']
Thrifty Car Rental,183,['Rental Car Location']
Avis Rent A Car,183,['Rental Car Location']
Zipcar Charles Hotel,183,['Rental Car Location']
Budget Car Rental,183,['Rental Car Location']
Zipcar Episcopal Divinity School,183,['Rental Car Location']
Enterprise Rent-A-Car,183,['Rental Car Location']
Zipcar,183,['Rental Car Location']
Zipcar Soldier's Field Park - One Western Ave,183,['Rental Car Location']
Zipcar 33 Concord Ave,183,['Rental Car Location']
Zipcar Elmer St,183,['Rental Car Location']
Zipcar Shepard St,183,['Rental Car Location']
Boston Luxury Rental Cars,184,['Rental Car Location']
U-Haul Neighborhood Dealer,184,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Zipcar,184,['Rental Car Location']
Jackson Square Station,184,['Rental Car Location']
Budget Truck Rental,184,['Rental Car Location']
Zipcar,185,['Rental Car Location']
Zipcar Huntington Ave/Cumberland,185,['Rental Car Location']
Zipcar Gainsborough St,185,['Rental Car Location']
Enterprise Rent-A-Car,185,['Rental Car Location']
Zipcar Belvidere St/Prudential Center Garage,185,['Rental Car Location']
Alamo,185,['Rental Car Location']
Zipcar Prudential,185,['Rental Car Location']
Hertz Sheraton Boston Hotel,185,['Rental Car Location']
Zipcar Worcester St/Shawmut Ave,185,['Rental Car Location']
Finesse Autos,185,['Rental Car Location']
Enterprise CarShare,185,['Rental Car Location']
Dollar Rent A Car,185,['Rental Car Location']
Zipcar Exeter St/Prudential Center Garage,185,['Rental Car Location']
Hertz Rent A Car,185,['Rental Car Location']
National Car Rental,185,['Rental Car Location']
Zipcar,186,['Rental Car Location']
Avis Rent A Car,187,['Rental Car Location']
Enterprise Rent-A-Car,187,['Rental Car Location']
Flight Car,187,['Rental Car Location']
FlightCar,187,['Rental Car Location']
Advantage Rent A Car,187,['Rental Car Location']
Budget Truck Rental,187,['Rental Car Location']
Enterprise Rent-A-Car,188,['Rental Car Location']
Alamo,188,['Rental Car Location']
U-Haul Neighborhood Dealer,188,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
U-Haul,189,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Zipcar,189,['Rental Car Location']
U-Haul Neighborhood Dealer,189,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Zipcar,190,['Rental Car Location']
Zipcar Children's Hospital Boston,190,['Rental Car Location']
Zipcar Tremont/Burney St,190,['Rental Car Location']
Zipcars - Brookline Village Apartments,190,['Rental Car Location']
Zipcar Queensberry St/Park Dr,190,['Rental Car Location']
Alamo,192,['Rental Car Location']
National Car Rental,192,['Rental Car Location']
Alamo Rent A Car,192,['Rental Car Location']
Enterprise,192,['Rental Car Location']
Enterprise Rent-A-Car,192,['Rental Car Location']
Zipcar Government Center Garage,192,['Rental Car Location']
Budget Rent A Car,192,['Rental Car Location']
Avis Rent A Car,192,['Rental Car Location']
Zipcar,192,['Rental Car Location']
Zipcar Mass Eye and Ear,192,['Rental Car Location']
Zipcar Post Office Sq,192,['Rental Car Location']
Budget Car Rental,192,['Rental Car Location']
Zipcar PI Alley Garage,192,['Rental Car Location']
Zipcar Boston Harbor Garage,192,['Rental Car Location']
Eoc,192,['Rental Car Location']
Car Trawler,192,['Rental Car Location']
Rent A Geek,192,['Rental Car Location']
Dollar Rent A Car,192,['Rental Car Location']
Enterprise CarShare,193,['Rental Car Location']
Enterprise Rent-A-Car,193,['Rental Car Location']
Alamo,193,['Rental Car Location']
Zipcar,193,['Rental Car Location']
Hertz Equipment Rental,193,['Rental Car Location']
U-Haul Neighborhood Dealer,193,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
U-Haul,193,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Zipcar West Broadway/F St,194,['Rental Car Location']
Zipcar,194,['Rental Car Location']
Ryder Truck Rental,194,['Rental Car Location']
Enterprise Rent-A-Car,194,['Rental Car Location']
Alamo,194,['Rental Car Location']
Enterprise,194,['Rental Car Location']
Zipcar,195,['Rental Car Location']
Zipcar Kendall Cinema,195,['Rental Car Location']
Zipcar Third Square Apartments,195,['Rental Car Location']
Zipcar Cambridgeside Galleria,195,['Rental Car Location']
RelayRides,195,['Rental Car Location']
UHaul,195,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Zipcar Kendall Sq/Genzyme,195,['Rental Car Location']
Zipcar Cambridge St/Columbia St,195,['Rental Car Location']
Enterprise Rent-A-Car,195,['Rental Car Location']
Alamo,195,['Rental Car Location']
Zipcar Cambridge Center East,195,['Rental Car Location']
Fresh Pond Storage & Trk Rentl,196,['Rental Car Location']
Zipcar Alewife/CambridgePark,196,['Rental Car Location']
Zipcar East Arlington,196,['Rental Car Location']
Zipcar,197,['Rental Car Location']
Enterprise Rent-A-Car,197,['Rental Car Location']
Alamo,197,['Rental Car Location']
Americar Auto Rental,197,['Rental Car Location']
U-Haul Moving & Storage,197,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Avis Rent A Car,198,['Rental Car Location']
Budget Car Rental,198,['Rental Car Location']
Zipcar 100 Clarendon Garage,198,['Rental Car Location']
Zipcar Park Sq/Motor Mart Garage,198,['Rental Car Location']
Dollar Car Rental,198,['Rental Car Location']
Thrifty Car Rental,198,['Rental Car Location']
National Car Rental,198,['Rental Car Location']
Hertz Rent A Car,198,['Rental Car Location']
Enterprise Rent-A-Car,198,['Rental Car Location']
Alamo,198,['Rental Car Location']
Zipcar,198,['Rental Car Location']
Dollar Rent A Car,198,['Rental Car Location']
Zipcar Exeter St/Prudential Center Garage,198,['Rental Car Location']
Finesse Autos,198,['Rental Car Location']
Enterprise CarShare,198,['Rental Car Location']
Zipcar Archstone Boston Common,198,['Rental Car Location']
Zipcar Belvidere St/Prudential Center Garage,198,['Rental Car Location']
Zipcar Prudential,198,['Rental Car Location']
Zipcar Huntington Ave/Cumberland,198,['Rental Car Location']
Zipcar 500 Harrison,198,['Rental Car Location']
Budget Rent A Car,199,['Rental Car Location']
Alamo,199,['Rental Car Location']
Zipcar Post Office Sq,199,['Rental Car Location']
Zipcar Mass Eye and Ear,199,['Rental Car Location']
Zipcar,199,['Rental Car Location']
Avis Rent A Car,199,['Rental Car Location']
Budget Car Rental,199,['Rental Car Location']
Zipcar Government Center Garage,199,['Rental Car Location']
Alamo Rent A Car,199,['Rental Car Location']
National Car Rental,199,['Rental Car Location']
Zipcar PI Alley Garage,199,['Rental Car Location']
Enterprise,199,['Rental Car Location']
Enterprise Rent-A-Car,199,['Rental Car Location']
Eoc,199,['Rental Car Location']
Zipcar Boston Harbor Garage,199,['Rental Car Location']
Car Trawler,199,['Rental Car Location']
Rent A Geek,199,['Rental Car Location']
Dollar Rent A Car,199,['Rental Car Location']
Boston Car Rental-1stCar,199,['Rental Car Location']
Avis Budget Group,200,['Rental Car Location']
Affordable Auto Rental,200,['Rental Car Location']
Hetrtz,200,['Rental Car Location']
Dollar Rent A Car,200,['Rental Car Location']
Zipcar,202,['Rental Car Location']
Boston Car Rental-1stCar,202,['Rental Car Location']
Avis Rent A Car,202,['Rental Car Location']
Enterprise Rent-A-Car,202,['Rental Car Location']
Eoc,202,['Rental Car Location']
Zipcar Archstone Boston Common,202,['Rental Car Location']
Car Trawler,202,['Rental Car Location']
Zipcar PI Alley Garage,202,['Rental Car Location']
Zipcar Post Office Sq,202,['Rental Car Location']
National Car Rental,202,['Rental Car Location']
Budget Car Rental,202,['Rental Car Location']
Zipcar Boston Harbor Garage,202,['Rental Car Location']
Alamo Rent A Car,202,['Rental Car Location']
Budget Rent A Car,202,['Rental Car Location']
Zipcar Mass Eye and Ear,202,['Rental Car Location']
Alamo,202,['Rental Car Location']
Hertz Rent A Car,202,['Rental Car Location']
Thrifty Car Rental,202,['Rental Car Location']
Rent A Geek,202,['Rental Car Location']
Dollar Car Rental,202,['Rental Car Location']
Budget Truck Rental,203,['Rental Car Location']
U-Haul Neighborhood Dealer,203,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Jackson Square Station,203,['Rental Car Location']
Boston Luxury Rental Cars,203,['Rental Car Location']
Enterprise CarShare,203,['Rental Car Location']
Enterprise,204,['Rental Car Location']
U-Haul,205,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
U-Haul,206,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Budget Truck Rental,206,['Rental Car Location']
U-Haul Neighborhood Dealer,206,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Budget Truck Rental,207,['Rental Car Location']
U-Haul Neighborhood Dealer,207,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Enterprise Rent-A-Car,207,['Rental Car Location']
RelayRides,208,['Rental Car Location']
Zipcar Cambridge St/Columbia St,208,['Rental Car Location']
Zipcar Kendall Cinema,208,['Rental Car Location']
UHaul,208,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
U-Save Car & Truck Rental,208,['Rental Car Location']
Zipcar,208,['Rental Car Location']
Enterprise Rent-A-Car,208,['Rental Car Location']
U-Haul Moving & Storage,208,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Americar Auto Rental,208,['Rental Car Location']
Zipcar Third Square Apartments,208,['Rental Car Location']
Firefly East Boston,210,['Rental Car Location']
Dollar Rent A Car,210,['Rental Car Location']
National Car Rental,210,['Rental Car Location']
Rental Car Center - Airport Boston,210,['Rental Car Location']
Thrifty Car Rental,210,['Rental Car Location']
Unified Rental Car Center,210,['Rental Car Location']
Hertz Rent A Car,210,['Rental Car Location']
Exotic Car Collection by Enterprise,210,['Rental Car Location']
Hetrtz,210,['Rental Car Location']
Logan Int'l-Rental Car Complex,210,['Rental Car Location']
Alamo,210,['Rental Car Location']
Avis Budget Group,210,['Rental Car Location']
Enterprise Holdings,210,['Rental Car Location']
Payless Car Rental,210,['Rental Car Location']
Zipcar 140 North Beacon St,211,['Rental Car Location']
Zipcar 541 Cambridge St,211,['Rental Car Location']
U-Haul Neighborhood Dealer,211,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
U-Haul Trailer Hitch Super Center,211,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Bestway Auto Rental,211,['Rental Car Location']
Adventure Vehicle Rental,211,['Rental Car Location']
Landbird,211,['Rental Car Location']
U-Haul Truck Sales,211,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
U-Haul Moving & Storage,211,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
U-Save Car & Truck Rental,211,['Rental Car Location']
Zipcar 20 Radcliffe Rd,211,['Rental Car Location']
Zipcar Comm Ave/Gordon St,211,['Rental Car Location']
Alamo,211,['Rental Car Location']
Alamo,212,['Rental Car Location']
Enterprise Rent-A-Car,212,['Rental Car Location']
Zipcar,212,['Rental Car Location']
Zipcar Tremont/Burney St,213,['Rental Car Location']
Zipcar,213,['Rental Car Location']
Enterprise CarShare,213,['Rental Car Location']
Alamo,214,['Rental Car Location']
Enterprise Rent-A-Car,214,['Rental Car Location']
Zipcar,215,['Rental Car Location']
Dollar Rent A Car,215,['Rental Car Location']
Rent A Geek,215,['Rental Car Location']
Alamo,215,['Rental Car Location']
Avis Rent A Car,215,['Rental Car Location']
Zipcar Cambridgeside Galleria,215,['Rental Car Location']
Budget Car Rental,215,['Rental Car Location']
Zipcar Kendall Sq/Genzyme,215,['Rental Car Location']
Zipcar Mass Eye and Ear,215,['Rental Car Location']
Zipcar Government Center Garage,215,['Rental Car Location']
Enterprise Rent-A-Car,215,['Rental Car Location']
Zipcar St Marys/Monmouth,216,['Rental Car Location']
Zipcar Bu/766 Comm Ave,216,['Rental Car Location']
United Site Services,216,['Rental Car Location']
Zipcar 17 Bay State Rd,216,['Rental Car Location']
Zipcar,216,['Rental Car Location']
Zipcar Queensberry St/Park Dr,216,['Rental Car Location']
Hertz Rent A Car,218,['Rental Car Location']
Alamo,218,['Rental Car Location']
Zipcar Mass Ave/Arlington,218,['Rental Car Location']
Zipcar Somerville Hospital/Crown St,218,['Rental Car Location']
Zipcar,218,['Rental Car Location']
Zipcar Highland Ave/Central St,218,['Rental Car Location']
Zipcar Shepard St,218,['Rental Car Location']
Zipcar,220,['Rental Car Location']
Zipcars - Brookline Village Apartments,220,['Rental Car Location']
U-Haul,220,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Zipcar Harvard Ave,220,['Rental Car Location']
U-Haul Moving & Storage,220,"['Equipment Rental Service', 'Storage Facility', 'Rental Car Location']"
Enterprise Rent-A-Car,220,['Rental Car Location']
Zipcar Children's Hospital Boston,220,['Rental Car Location']
Zipcar,221,['Rental Car Location']
Dollar Rent A Car,221,['Rental Car Location']
Avis Rent A Car,221,['Rental Car Location']
Zipcar 100 Clarendon Garage,221,['Rental Car Location']
Budget Car Rental,221,['Rental Car Location']
Hertz Rent A Car,221,['Rental Car Location']
Zipcar Exeter St/Prudential Center Garage,221,['Rental Car Location']
Zipcar Huntington Ave/Cumberland,221,['Rental Car Location']
Zipcar Belvidere St/Prudential Center Garage,221,['Rental Car Location']
Finesse Autos,221,['Rental Car Location']
Enterprise Rent-A-Car,221,['Rental Car Location']
Alamo,221,['Rental Car Location']
Zipcar Prudential,221,['Rental Car Location']
Hertz Sheraton Boston Hotel,221,['Rental Car Location']
Enterprise CarShare,221,['Rental Car Location']
Zipcar Worcester St/Shawmut Ave,221,['Rental Car Location']
Zipcar Park Sq/Motor Mart Garage,221,['Rental Car Location']
Dollar Car Rental,221,['Rental Car Location']
Zipcar 500 Harrison,221,['Rental Car Location']
National Car Rental,221,['Rental Car Location']
Thrifty Car Rental,221,['Rental Car Location']
Zipcar 500 Harrison,222,['Rental Car Location']
Zipcar,222,['Rental Car Location']
Zipcar Worcester St/Shawmut Ave,222,['Rental Car Location']
Avis Rent A Car,222,['Rental Car Location']
Budget Car Rental,222,['Rental Car Location']
Zipcar 100 Clarendon Garage,222,['Rental Car Location']
Dollar Rent A Car,222,['Rental Car Location']
Alamo,222,['Rental Car Location']
National Car Rental,222,['Rental Car Location']
Dollar Rent A Car,223,['Rental Car Location']
Rent A Geek,223,['Rental Car Location']
Zipcar,223,['Rental Car Location']
Avis Rent A Car,223,['Rental Car Location']
Zipcar Government Center Garage,223,['Rental Car Location']
Budget Car Rental,223,['Rental Car Location']
Zipcar Mass Eye and Ear,223,['Rental Car Location']
Enterprise Rent-A-Car,223,['Rental Car Location']
Alamo Rent A Car,223,['Rental Car Location']
National Car Rental,223,['Rental Car Location']
Enterprise,223,['Rental Car Location']
Alamo,223,['Rental Car Location']
Budget Rent A Car,223,['Rental Car Location']
Zipcar Post Office Sq,223,['Rental Car Location']
Zipcar PI Alley Garage,223,['Rental Car Location']
Eoc,223,['Rental Car Location']
Zipcar,224,['Rental Car Location']
Zipcar Somerville Hospital/Crown St,224,['Rental Car Location']
Zipcar Queensberry St/Park Dr,225,['Rental Car Location']
United Site Services,225,['Rental Car Location']
Zipcar Park Dr/Jersey,225,['Rental Car Location']
Zipcar St Marys/Monmouth,225,['Rental Car Location']
Zipcar Bu/766 Comm Ave,225,['Rental Car Location']
Zipcar,225,['Rental Car Location']
Zipcar Children's Hospital Boston,225,['Rental Car Location']
Alamo,226,['Rental Car Location']
Zipcar Comm Ave/Gordon St,226,['Rental Car Location']
Zipcar Washington St/Corey Rd,226,['Rental Car Location']
Zipcar,226,['Rental Car Location']
